"PrecinctID","MID","DID","PID","X1","X2","X3","X4","X5","X6","X7","X8","X10","X12","X14","X15","X16","X17","X18","X19","X22","X23","X25","X26","X27","X28","X41","X42","X43","X44","Protocol","Precid"
"06.03.05",6,3,"5","16","","20","","152","97","0","66","9","","","","","2","45","","","3","","8","47","","385","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603005"
"06.03.08",6,3,"8","7","","19","","120","62","0","39","14","","","","","5","25","","","1","","0","37","","377","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603008"
"06.03.09",6,3,"9","23","","20","","176","127","0","45","5","","","","","2","56","","","1","","2","74","","438","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603009"
"06.03.10",6,3,"10","15","","21","","128","119","1","25","10","","","","","3","41","","","1","","2","52","","443","7","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603010"
"06.03.11",6,3,"11","25","","34","","129","127","2","29","9","","","","","0","27","","","1","","5","60","","365","9","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603011"
"06.03.14",6,3,"14","14","","40","","153","71","3","34","4","","","","","2","20","","","0","","9","88","","474","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603014"
"06.03.26",6,3,"26","16","","25","","126","104","3","24","11","","","","","0","13","","","1","","10","54","","314","8","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603026"
"06.03.27",6,3,"27","16","","4","","67","32","14","8","1","","","","","0","25","","","1","","0","33","","180","15","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603027"
"06.03.28",6,3,"28","13","","21","","125","129","1","22","14","","","","","1","26","","","4","","5","43","","372","5","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603028"
"06.03.29",6,3,"29","19","","27","","124","89","6","17","12","","","","","0","11","","","2","","7","84","","360","5","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603029"
"06.03.30",6,3,"30","19","","13","","169","85","10","23","14","","","","","0","27","","","4","","3","51","","309","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603030"
"06.03.31",6,3,"31","23","","14","","136","81","37","38","10","","","","","1","26","","","2","","3","57","","415","5","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603031"
"06.03.43",6,3,"43","15","","12","","134","76","4","81","7","","","","","2","29","","","1","","3","48","","408","7","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603043"
"06.03.44",6,3,"44","20","","13","","143","103","0","17","8","","","","","2","29","","","0","","8","62","","442","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603044"
"06.03.45",6,3,"45","15","","28","","102","99","3","23","8","","","","","1","11","","","1","","7","71","","287","29","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603045"
"06.03.48",6,3,"48","17","","20","","103","45","2","53","44","","","","","8","28","","","11","","14","73","","276","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603048"
"06.03.54",6,3,"54","15","","14","","140","147","0","24","5","","","","","0","67","","","1","","5","48","","432","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603054"
"06.03.61",6,3,"61","33","","18","","129","104","1","13","10","","","","","1","21","","","29","","5","62","","332","23","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603061"
"06.03.62",6,3,"62","16","","10","","128","76","2","75","12","","","","","9","23","","","2","","4","49","","348","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603062"
"06.03.63",6,3,"63","26","","14","","115","99","3","86","14","","","","","1","20","","","2","","1","69","","395","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603063"
"06.03.69",6,3,"69","15","","26","","172","112","0","37","12","","","","","2","42","","","3","","2","69","","469","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603069"
"06.03.71",6,3,"71","15","","21","","119","71","2","26","10","","","","","0","17","","","2","","0","63","","357","8","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603071"
"06.03.72",6,3,"72","10","","12","","163","117","2","18","6","","","","","0","91","","","0","","8","49","","389","12","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603072"
"06.03.77",6,3,"77","21","","22","","94","68","0","42","8","","","","","2","39","","","1","","5","77","","317","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603077"
"06.03.78",6,3,"78","16","","14","","139","106","6","33","11","","","","","4","16","","","1","","6","51","","376","9","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603078"
"06.03.81",6,3,"81","6","","13","","118","27","1","14","9","","","","","2","6","","","3","","2","64","","267","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603081"
"06.03.82",6,3,"82","12","","10","","137","48","5","41","12","","","","","2","5","","","1","","2","39","","258","5","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603082"
"06.03.83",6,3,"83","21","","27","","181","171","1","32","3","","","","","1","21","","","2","","8","85","","428","8","","","<U+10DD><U+10E5><U+10DB><U+10D8>","603083"
"07.01.35",7,1,"35","10","","19","","228","","20","44","23","1","0","","","1","2","","","3","1","","12","","373","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","701035"
"07.01.36",7,1,"36","2","","11","","44","","3","13","10","0","3","","","0","0","","","0","0","","6","","98","0","","","<U+10DD><U+10E5><U+10DB><U+10D8>","701036"
"07.01.37",7,1,"37","11","","25","","304","","2","70","43","0","1","","","0","1","","","1","1","","13","","585","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","701037"
"07.01.38",7,1,"38","11","","13","","259","","0","32","17","2","1","","","0","11","","","1","0","","11","","328","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","701038"
"07.01.39",7,1,"39","11","","15","","246","","3","30","21","0","2","","","1","2","","","0","0","","25","","582","6","","","<U+10DD><U+10E5><U+10DB><U+10D8>","701039"
"07.04.02",7,4,"2","25","","22","","124","","5","53","17","0","0","","","5","1","","","1","0","","35","","284","19","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704002"
"07.04.03",7,4,"3","28","","20","","168","","0","57","10","1","6","","","16","3","","","1","1","","33","","293","11","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704003"
"07.04.04",7,4,"4","36","","21","","115","","1","40","14","0","4","","","2","2","","","2","1","","31","","271","36","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704004"
"07.04.05",7,4,"5","22","","15","","126","","0","28","14","0","8","","","8","2","","","0","1","","19","","257","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704005"
"07.04.06",7,4,"6","16","","24","","149","","3","34","10","2","9","","","1","0","","","0","0","","30","","264","11","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704006"
"07.04.07",7,4,"7","14","","18","","145","","1","42","12","1","4","","","0","0","","","10","1","","18","","292","5","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704007"
"07.04.08",7,4,"8","30","","19","","138","","1","93","6","8","4","","","3","1","","","12","0","","14","","279","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704008"
"07.04.09",7,4,"9","12","","11","","119","","0","48","7","2","1","","","0","0","","","8","9","","10","","208","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704009"
"07.04.10",7,4,"10","4","","14","","193","","1","126","11","0","1","","","0","0","","","2","0","","8","","208","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704010"
"07.04.11",7,4,"11","14","","3","","152","","0","38","5","0","1","","","0","2","","","3","0","","13","","189","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704011"
"07.04.12",7,4,"12","22","","23","","269","","2","47","13","2","3","","","0","0","","","30","0","","16","","299","0","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704012"
"07.04.13",7,4,"13","26","","19","","163","","4","62","14","1","0","","","0","1","","","78","0","","16","","309","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704013"
"07.04.14",7,4,"14","24","","13","","185","","2","48","18","1","2","","","2","2","","","4","1","","34","","471","6","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704014"
"07.04.15",7,4,"15","25","","18","","173","","1","73","3","1","1","","","0","6","","","3","0","","30","","415","6","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704015"
"07.04.16",7,4,"16","15","","14","","171","","2","71","9","3","1","","","0","6","","","5","1","","32","","487","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704016"
"07.04.17",7,4,"17","15","","27","","189","","4","62","12","1","3","","","0","3","","","4","0","","29","","363","0","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704017"
"07.04.18",7,4,"18","12","","15","","198","","2","55","20","0","0","","","0","3","","","3","2","","14","","216","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704018"
"07.04.19",7,4,"19","40","","23","","175","","1","62","18","1","2","","","0","0","","","2","0","","13","","255","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704019"
"07.04.20",7,4,"20","18","","21","","211","","2","34","23","3","1","","","1","0","","","3","1","","12","","226","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704020"
"07.04.21",7,4,"21","23","","20","","175","","0","51","30","1","3","","","0","5","","","5","0","","23","","244","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704021"
"07.04.22",7,4,"22","36","","19","","150","","2","29","15","1","2","","","0","1","","","0","1","","8","","182","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704022"
"07.04.23",7,4,"23","29","","11","","189","","0","67","22","1","2","","","2","1","","","8","0","","22","","352","6","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704023"
"07.04.24",7,4,"24","29","","16","","165","","0","26","10","1","0","","","3","0","","","3","0","","5","","164","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704024"
"07.04.25",7,4,"25","18","","12","","192","","3","49","24","1","2","","","2","3","","","11","0","","21","","259","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704025"
"07.04.26",7,4,"26","23","","6","","173","","2","74","24","1","4","","","1","3","","","23","0","","22","","248","6","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704026"
"07.04.27",7,4,"27","29","","12","","198","","1","63","30","4","1","","","0","1","","","22","1","","25","","288","7","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704027"
"07.04.28",7,4,"28","31","","25","","182","","0","66","28","3","3","","","2","1","","","22","0","","23","","372","3","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704028"
"07.04.29",7,4,"29","11","","7","","170","","1","7","2","0","3","","","0","0","","","1","0","","2","","277","4","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704029"
"07.04.30",7,4,"30","17","","2","","187","","0","6","0","0","3","","","0","0","","","1","0","","6","","256","5","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704030"
"07.04.31",7,4,"31","16","","1","","198","","0","4","0","0","0","","","0","0","","","1","0","","3","","222","1","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704031"
"07.04.32",7,4,"32","10","","9","","163","","2","80","7","0","0","","","0","1","","","8","0","","15","","232","2","","","<U+10DD><U+10E5><U+10DB><U+10D8>","704032"
"08.05.47",8,5,"47","18","","","","195","","0","41","17","","","","","0","","","","2","6","7","55","","311","31","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805047"
"08.05.48",8,5,"48","14","","","","106","","1","32","18","","","","","1","","","","5","1","5","75","","253","24","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805048"
"08.05.49",8,5,"49","24","","","","106","","1","26","12","","","","","0","","","","2","1","4","79","","189","40","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805049"
"08.05.50",8,5,"50","32","","","","139","","1","49","16","","","","","1","","","","3","3","2","189","","159","28","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805050"
"08.05.51",8,5,"51","13","","","","124","","0","28","20","","","","","0","","","","5","2","2","39","","278","29","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805051"
"08.05.52",8,5,"52","19","","","","199","","3","55","17","","","","","0","","","","1","1","5","67","","347","34","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805052"
"08.05.53",8,5,"53","18","","","","177","","5","42","14","","","","","1","","","","2","4","5","71","","215","46","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805053"
"08.05.54",8,5,"54","8","","","","119","","1","47","12","","","","","3","","","","4","7","13","31","","298","54","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805054"
"08.05.55",8,5,"55","20","","","","140","","1","72","19","","","","","0","","","","2","3","9","48","","230","62","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805055"
"08.05.56",8,5,"56","22","","","","105","","1","106","17","","","","","2","","","","2","5","7","39","","250","53","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805056"
"08.05.57",8,5,"57","14","","","","136","","2","127","19","","","","","2","","","","3","2","2","24","","183","38","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805057"
"08.05.58",8,5,"58","10","","","","187","","2","93","19","","","","","0","","","","4","2","3","17","","190","59","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805058"
"08.05.59",8,5,"59","15","","","","162","","3","119","13","","","","","1","","","","2","2","4","39","","243","21","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805059"
"08.05.60",8,5,"60","16","","","","143","","1","56","20","","","","","1","","","","1","1","3","23","","286","62","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805060"
"08.05.61",8,5,"61","20","","","","164","","8","41","16","","","","","0","","","","1","1","4","38","","253","14","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805061"
"08.05.62",8,5,"62","26","","","","130","","2","40","16","","","","","0","","","","2","3","3","22","","279","46","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805062"
"08.05.63",8,5,"63","19","","","","181","","2","39","16","","","","","1","","","","3","8","2","32","","361","39","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805063"
"08.05.64",8,5,"64","20","","","","39","","0","37","15","","","","","0","","","","3","5","5","43","","311","40","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805064"
"08.05.65",8,5,"65","19","","","","167","","1","35","13","","","","","0","","","","1","4","2","21","","217","43","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805065"
"08.05.66",8,5,"66","28","","","","123","","0","47","13","","","","","5","","","","0","16","1","24","","194","135","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805066"
"08.05.67",8,5,"67","26","","","","123","","2","18","13","","","","","2","","","","1","16","2","31","","260","97","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805067"
"08.05.68",8,5,"68","18","","","","153","","0","62","22","","","","","1","","","","5","3","24","46","","246","66","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805068"
"08.05.69",8,5,"69","11","","","","180","","4","56","17","","","","","0","","","","7","1","6","45","","225","47","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805069"
"08.05.70",8,5,"70","18","","","","135","","1","28","16","","","","","2","","","","1","2","5","28","","267","62","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805070"
"08.05.71",8,5,"71","22","","","","145","","2","43","10","","","","","0","","","","0","8","0","26","","236","71","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805071"
"08.05.72",8,5,"72","14","","","","146","","1","26","8","","","","","0","","","","5","16","5","30","","223","62","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805072"
"08.05.73",8,5,"73","16","","","","156","","3","43","14","","","","","1","","","","1","1","2","44","","180","65","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805073"
"08.05.74",8,5,"74","25","","","","147","","0","77","11","","","","","2","","","","0","3","5","37","","298","44","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805074"
"08.05.75",8,5,"75","25","","","","103","","1","35","16","","","","","1","","","","3","1","4","24","","261","72","","","<U+10DD><U+10E5><U+10DB><U+10D8>","805075"
"08.06.38",8,6,"38","26","","","","166","","1","42","39","","","","","2","","","","3","4","3","42","","308","38","","","<U+10DD><U+10E5><U+10DB><U+10D8>","806038"
"08.06.39",8,6,"39","15","","","","97","","0","35","24","","","","","1","","","","3","3","3","36","","272","49","","","<U+10DD><U+10E5><U+10DB><U+10D8>","806039"
"08.06.40",8,6,"40","10","","","","106","","2","31","8","","","","","1","","","","4","0","3","28","","186","32","","","<U+10DD><U+10E5><U+10DB><U+10D8>","806040"
"08.06.41",8,6,"41","13","","","","144","","4","41","33","","","","","2","","","","2","2","5","32","","217","51","","","<U+10DD><U+10E5><U+10DB><U+10D8>","806041"
"09.05.01",9,5,"1","","5","22","","112","","3","17","28","","","","","","","2","","142","","0","20","","240","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","905001"
"09.05.02",9,5,"2","","1","29","","183","","7","27","24","","","","","","","18","","66","","3","29","","261","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","905002"
"09.05.03",9,5,"3","","1","12","","154","","4","16","11","","","","","","","3","","77","","1","21","","244","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","905003"
"09.05.04",9,5,"4","","7","20","","121","","2","25","13","","","","","","","1","","26","","2","16","","318","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","905004"
"09.05.05",9,5,"5","","2","42","","174","","9","34","8","","","","","","","3","","10","","3","19","","258","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","905005"
"09.05.06",9,5,"6","","2","22","","144","","2","32","19","","","","","","","5","","2","","6","28","","277","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","905006"
"09.05.07",9,5,"7","","4","25","","191","","2","41","23","","","","","","","10","","50","","1","50","","292","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","905007"
"09.05.08",9,5,"8","","1","19","","196","","4","32","12","","","","","","","2","","16","","4","41","","247","","","","<U+10DD><U+10E5><U+10DB><U+10D8>","905008"
